,ANGELEGT_AM,start_date_delict,start_time_delict,end_date_delict,end_time_delict,LOR,damage_amount,intent_delict,bike_type,delict,description,crime_duration_days,crime_duration_hours,year,month
21003,2022-07-02,2022-04-02,14,2022-06-02,10,03500936,1593,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,61 days,4,2022,7
21004,2022-07-02,2022-07-02,17,2022-07-02,18,06200312,1600,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2022,7
21005,2022-07-02,2022-02-02,12,2022-02-02,19,06400840,860,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,7,2022,7
21006,2022-07-02,2022-07-02,10,2022-07-02,10,01300732,600,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,0 days,0,2022,7
21007,2022-07-02,2022-01-02,0,2022-01-02,12,01300730,1093,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,12,2022,7
21008,2022-07-02,2022-04-02,21,2022-05-02,7,03500935,841,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,30 days,14,2022,7
21009,2022-07-02,2022-07-02,7,2022-07-02,15,07601238,200,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,8,2022,7
21010,2022-07-02,2022-07-02,14,2022-07-02,15,10300733,630,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2022,7
21011,2022-07-02,2022-04-02,18,2022-07-02,9,04501149,300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,91 days,9,2022,7
21012,2022-07-02,2022-07-02,14,2022-07-02,16,04300622,800,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2022,7
21013,2022-07-02,2022-01-18,9,2022-01-18,16,02200210,299,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,7,2022,7
21014,2022-07-02,2022-05-02,9,2022-07-02,17,04300416,1444,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,61 days,8,2022,7
21015,2022-07-02,2022-07-02,13,2022-07-02,17,03500933,494,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,4,2022,7
21016,2022-07-02,2022-05-02,17,2022-05-02,21,12500824,295,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,4,2022,7
21017,2022-07-02,2022-06-02,17,2022-07-02,15,05300736,800,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,30 days,2,2022,7
21018,2022-07-02,2022-07-02,7,2022-07-02,15,03200206,656,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,8,2022,7
21019,2022-07-02,2022-03-02,20,2022-04-02,7,01200625,485,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,13,2022,7
21020,2022-07-02,2022-07-02,19,2022-07-02,19,03400828,560,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2022,7
21021,2022-06-02,2022-05-02,17,2022-06-02,0,08100314,799,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,17,2022,6
21022,2022-06-02,2022-01-24,20,2022-01-25,8,02500728,540,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,12,2022,6
21023,2022-06-02,2022-01-28,10,2022-01-28,19,01100414,999,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,9,2022,6
21024,2022-06-02,2022-04-02,16,2022-06-02,9,09200818,870,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,61 days,7,2022,6
21025,2022-06-02,2022-05-02,16,2022-06-02,8,01400937,2474,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,8,2022,6
21026,2022-06-02,2022-04-02,18,2022-05-02,10,04501153,767,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,30 days,8,2022,6
21027,2022-06-02,2022-05-02,22,2022-06-02,13,01100309,1450,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,9,2022,6
21028,2022-06-02,2022-05-02,11,2022-06-02,9,08401245,265,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,2,2022,6
21029,2022-06-02,2022-06-02,12,2022-06-02,16,02300316,300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,4,2022,6
21030,2022-06-02,2022-05-02,19,2022-05-02,23,12400720,499,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,4,2022,6
21031,2022-06-02,2022-01-02,18,2022-04-02,7,03601347,1699,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,90 days,11,2022,6
21032,2022-06-02,2022-05-02,18,2022-06-02,10,09501737,1340,Nein,diverse Fahrräder,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,31 days,8,2022,6
21033,2022-06-02,2022-06-02,13,2022-06-02,14,02400624,1776,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2022,6
21034,2022-06-02,2022-05-02,19,2022-06-02,8,03501038,400,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,11,2022,6
21035,2022-06-02,2022-05-02,18,2022-06-02,10,09200716,800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,8,2022,6
21036,2022-06-02,2022-05-02,16,2022-05-02,16,06100102,800,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2022,6
21037,2022-06-02,2022-05-02,9,2022-06-02,17,05200630,600,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,31 days,8,2022,6
21038,2022-06-02,2022-05-02,17,2022-06-02,11,06300524,334,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,6,2022,6
21039,2022-06-02,2022-05-02,15,2022-06-02,9,07400721,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,6,2022,6
21040,2022-06-02,2022-03-02,23,2022-06-02,1,07100206,400,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,92 days,22,2022,6
21041,2022-06-02,2022-04-02,23,2022-05-02,11,11300725,800,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,30 days,12,2022,6
21042,2022-06-02,2022-05-02,14,2022-06-02,10,02400522,680,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,4,2022,6
21043,2022-06-02,2022-06-02,9,2022-06-02,11,04300518,3517,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2022,6
21044,2022-06-02,2022-04-02,18,2022-05-02,10,07400720,732,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,30 days,8,2022,6
21045,2022-06-02,2022-03-02,19,2022-05-02,15,02400522,999,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,61 days,4,2022,6
21046,2022-06-02,2022-05-02,17,2022-06-02,10,06400839,1629,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,7,2022,6
21047,2022-06-02,2022-03-02,9,2022-03-02,21,10400939,300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,12,2022,6
21048,2022-06-02,2022-04-02,18,2022-06-02,10,03300514,368,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,61 days,8,2022,6
21049,2022-06-02,2022-04-02,14,2022-06-02,16,04300414,488,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,61 days,2,2022,6
21050,2022-06-02,2022-04-02,23,2022-05-02,0,09200716,800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,30 days,23,2022,6
21051,2022-06-02,2022-05-02,11,2022-05-02,16,01100308,1200,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,5,2022,6
21052,2022-06-02,2022-03-02,18,2022-04-02,6,04500936,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,12,2022,6
21053,2022-06-02,2022-03-02,17,2022-05-02,12,09100407,828,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,61 days,5,2022,6
21054,2022-06-02,2022-04-02,18,2022-06-02,10,04501044,345,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,61 days,8,2022,6
21055,2022-05-02,2022-04-02,20,2022-04-02,20,07601340,777,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2022,5
21056,2022-05-02,2022-01-29,13,2022-01-29,13,09200613,815,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2022,5
21057,2022-05-02,2022-04-02,22,2022-05-02,7,03500934,3867,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,30 days,15,2022,5
21058,2022-05-02,2022-04-02,8,2022-04-02,13,01400938,3039,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,5,2022,5
21059,2022-05-02,2022-05-02,15,2022-05-02,22,11401033,612,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,7,2022,5
21060,2022-05-02,2022-02-02,18,2022-05-02,9,11100307,509,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,89 days,9,2022,5
21061,2022-05-02,2022-04-02,17,2022-05-02,13,01300834,450,Nein,diverse Fahrräder,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,30 days,4,2022,5
21062,2022-05-02,2022-02-02,17,2022-03-02,11,07400720,489,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,28 days,6,2022,5
21063,2022-05-02,2022-02-02,18,2022-05-02,13,05200629,1988,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,89 days,5,2022,5
21064,2022-05-02,2022-01-30,16,2022-02-02,7,07300517,525,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3 days,9,2022,5
21065,2022-05-02,2022-05-02,10,2022-05-02,18,01100206,1288,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,8,2022,5
21066,2022-05-02,2022-01-02,17,2022-02-02,17,04400832,869,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,0,2022,5
21067,2022-05-02,2022-04-02,15,2022-04-02,16,06400840,588,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2022,5
21068,2022-05-02,2022-04-02,16,2022-04-02,17,09502043,1036,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2022,5
21069,2022-05-02,2022-04-02,16,2022-05-02,8,11300725,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,30 days,8,2022,5
21070,2022-05-02,2022-03-02,9,2022-04-02,13,04300621,1099,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,4,2022,5
21071,2022-05-02,2022-04-02,8,2022-04-02,14,04400834,599,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2022,5
21072,2022-05-02,2022-04-02,16,2022-05-02,12,03701658,200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,30 days,4,2022,5
21073,2022-05-02,2022-04-02,13,2022-05-02,0,04300619,921,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,30 days,13,2022,5
21074,2022-05-02,2022-05-02,18,2022-05-02,18,04300623,1750,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2022,5
21075,2022-05-02,2022-04-02,10,2022-04-02,21,07300618,1299,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,11,2022,5
21076,2022-05-02,2022-04-02,18,2022-05-02,9,02500834,3669,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,30 days,9,2022,5
21077,2022-05-02,2022-05-02,15,2022-05-02,15,08301036,360,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2022,5
21078,2022-05-02,2022-03-02,15,2022-05-02,13,02200212,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,61 days,2,2022,5
21079,2022-05-02,2022-03-02,9,2022-05-02,11,08100415,1609,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,61 days,2,2022,5
21080,2022-05-02,2022-03-02,17,2022-05-02,13,01100414,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,61 days,4,2022,5
21081,2022-05-02,2022-04-02,15,2022-04-02,22,10400939,499,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,7,2022,5
21082,2022-05-02,2022-04-02,20,2022-05-02,1,07400720,300,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,30 days,19,2022,5
21083,2022-05-02,2022-04-02,23,2022-05-02,13,09200717,1,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,30 days,10,2022,5
21084,2022-05-02,2022-04-02,14,2022-04-02,15,01100310,1800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2022,5
21085,2022-05-02,2022-05-02,9,2022-05-02,18,01200629,486,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,9,2022,5
21086,2022-05-02,2022-02-02,23,2022-05-02,12,11300725,1544,Nein,Rennrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,89 days,11,2022,5
21087,2022-05-02,2022-04-02,14,2022-04-02,14,11200411,500,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2022,5
21088,2022-05-02,2022-04-02,5,2022-04-02,13,10400939,3000,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,8,2022,5
21089,2022-05-02,2022-04-02,19,2022-05-02,12,02300419,250,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,30 days,7,2022,5
21090,2022-05-02,2022-04-02,17,2022-04-02,20,02100104,200,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2022,5
21091,2022-04-02,2022-03-02,18,2022-04-02,8,04500936,999,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,10,2022,4
21092,2022-04-02,2022-03-02,13,2022-03-02,16,01100414,3000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2022,4
21093,2022-04-02,2022-03-02,16,2022-04-02,6,06100205,2899,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,10,2022,4
21094,2022-04-02,2022-04-02,9,2022-04-02,9,02200209,2300,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,0 days,0,2022,4
21095,2022-04-02,2022-01-25,22,2022-01-27,19,12200309,200,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,3,2022,4
21096,2022-04-02,2022-04-02,12,2022-04-02,12,02100104,859,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2022,4
21097,2022-04-02,2022-01-02,5,2022-01-02,16,09501838,399,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,11,2022,4
21098,2022-04-02,2022-03-02,18,2022-04-02,8,04501148,800,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,10,2022,4
21099,2022-04-02,2022-04-02,15,2022-04-02,17,10300733,1700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2022,4
21100,2022-04-02,2022-04-02,13,2022-04-02,13,02500830,800,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2022,4
21101,2022-04-02,2022-04-02,10,2022-04-02,13,11401034,6972,Nein,Lastenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2022,4
21102,2022-04-02,2022-03-02,18,2022-03-02,18,10100101,100,Nein,Mountainbike,Fahrraddiebstahl,Einfacher Diebstahl aus Keller/Boden von Fahrrädern,0 days,0,2022,4
21103,2022-04-02,2022-03-02,18,2022-04-02,6,06400735,1400,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,12,2022,4
21104,2022-04-02,2022-02-02,16,2022-03-02,8,03601142,999,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,28 days,8,2022,4
21105,2022-04-02,2022-03-02,6,2022-03-02,16,12500928,800,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,10,2022,4
21106,2022-04-02,2022-04-02,19,2022-04-02,20,01100310,970,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2022,4
21107,2022-04-02,2022-03-02,18,2022-04-02,8,02400522,600,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,10,2022,4
21108,2022-04-02,2022-03-02,15,2022-04-02,7,03601348,499,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,8,2022,4
21109,2022-04-02,2022-01-30,20,2022-01-31,0,05100316,550,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,20,2022,4
21110,2022-04-02,2022-03-02,11,2022-03-02,18,01100310,500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,7,2022,4
21111,2022-04-02,2022-04-02,6,2022-04-02,15,02400625,999,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,9,2022,4
21112,2022-04-02,2022-03-02,12,2022-03-02,18,01100415,331,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2022,4
21113,2022-04-02,2022-04-02,9,2022-04-02,17,06200313,399,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,8,2022,4
21114,2022-04-02,2022-02-02,20,2022-03-02,11,01200518,1383,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,28 days,9,2022,4
21115,2022-04-02,2022-03-02,23,2022-04-02,9,04300413,1200,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,31 days,14,2022,4
21116,2022-04-02,2022-01-28,8,2022-01-30,13,06100209,399,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,5,2022,4
21117,2022-04-02,2022-03-02,20,2022-04-02,9,03601347,200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,11,2022,4
21118,2022-04-02,2022-04-02,14,2022-04-02,14,07400927,849,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2022,4
21119,2022-04-02,2022-02-02,19,2022-03-02,7,08100312,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,28 days,12,2022,4
21120,2022-04-02,2022-04-02,21,2022-04-02,21,01400940,1442,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2022,4
21121,2022-04-02,2022-02-02,8,2022-02-02,16,02500727,498,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,8,2022,4
21122,2022-04-02,2022-03-02,20,2022-03-02,21,02500834,567,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2022,4
21123,2022-04-02,2022-06-01,20,2022-07-01,10,07200413,988,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,30 days,10,2022,4
21124,2022-04-02,2022-04-02,8,2022-04-02,14,08100206,1675,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2022,4
21125,2022-03-02,2022-01-30,22,2022-01-31,18,02300419,999,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,4,2022,3
21126,2022-03-02,2022-03-02,15,2022-03-02,15,03601450,389,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2022,3
21127,2022-03-02,2022-01-02,21,2022-02-02,6,05300736,1300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,15,2022,3
21128,2022-03-02,2022-01-24,18,2022-01-24,18,02500835,800,Nein,Mountainbike,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,0 days,0,2022,3
21129,2022-03-02,2022-03-02,1,2022-03-02,1,03601346,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,0 days,0,2022,3
21130,2022-03-02,2022-02-02,13,2022-02-02,15,03100103,1374,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2022,3
21131,2022-03-02,2022-02-02,22,2022-03-02,7,02500728,700,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,28 days,15,2022,3
21132,2022-03-02,2022-01-27,17,2022-01-27,20,11501341,684,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2022,3
21133,2022-03-02,2022-01-29,20,2022-01-30,12,10100208,1045,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,8,2022,3
21134,2022-03-02,2022-01-23,18,2022-01-24,8,11300725,714,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,10,2022,3
21135,2022-03-02,2022-02-02,9,2022-02-02,18,06400842,610,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,0 days,9,2022,3
21136,2022-03-02,2022-03-02,11,2022-03-02,14,06300524,433,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2022,3
21137,2022-03-02,2022-01-02,11,2022-03-02,9,01100103,510,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,59 days,2,2022,3
21138,2022-03-02,2022-02-02,8,2022-02-02,18,08200622,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,10,2022,3
21139,2022-03-02,2022-02-02,22,2022-03-02,7,07400927,399,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,28 days,15,2022,3
21140,2022-03-02,2022-03-02,10,2022-03-02,18,02200212,1399,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,8,2022,3
21141,2022-03-02,2022-01-28,19,2022-01-28,23,08100416,250,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,4,2022,3
21142,2022-03-02,2022-02-02,10,2022-02-02,18,02100104,292,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,8,2022,3
21143,2022-03-02,2022-02-02,20,2022-03-02,6,04300414,1800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,28 days,14,2022,3
21144,2022-03-02,2022-03-02,8,2022-03-02,17,02100104,2466,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,9,2022,3
21145,2022-03-02,2022-01-02,15,2022-02-02,13,03601449,400,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,2,2022,3
21146,2022-03-02,2022-03-02,13,2022-03-02,15,01300835,799,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2022,3
21147,2022-03-02,2022-02-02,15,2022-02-02,19,01100206,717,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,4,2022,3
