,ANGELEGT_AM,start_date_delict,start_time_delict,end_date_delict,end_time_delict,LOR,damage_amount,intent_delict,bike_type,delict,description,crime_duration_days,crime_duration_hours,year,month
1089,2023-01-18,2023-01-17,13,2023-01-18,9,04501146,4200,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,4,2023,1
1090,2023-01-18,2023-01-17,20,2023-01-18,12,08100103,3500,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,8,2023,1
1091,2023-01-18,2022-12-30,9,2022-12-30,16,04501148,320,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,7,2023,1
1092,2023-01-18,2023-01-18,15,2023-01-18,15,02300417,600,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2023,1
1093,2023-01-18,2023-01-16,19,2023-01-16,19,06400841,594,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2023,1
1094,2023-01-18,2023-01-16,20,2023-01-16,22,04300623,2000,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2023,1
1095,2023-01-18,2023-01-16,22,2023-01-17,7,08100102,399,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,15,2023,1
1096,2023-01-18,2023-01-17,18,2023-01-18,1,03601243,623,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,17,2023,1
1097,2023-01-18,2023-01-17,17,2023-01-18,7,03500934,329,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,10,2023,1
1098,2023-01-18,2023-01-17,8,2023-01-18,8,04300622,1364,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,0,2023,1
1099,2023-01-18,2023-01-18,8,2023-01-18,16,07100101,429,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,8,2023,1
1100,2023-01-18,2023-01-16,18,2023-01-17,10,04501151,1200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,8,2023,1
1101,2023-01-18,2023-01-18,9,2023-01-18,14,12500928,650,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,5,2023,1
1102,2023-01-18,2023-01-18,6,2023-01-18,19,02300418,1098,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,13,2023,1
1103,2023-01-17,2023-01-16,19,2023-01-16,21,02300314,1000,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2023,1
1104,2023-01-17,2023-07-01,16,2023-08-01,10,07400720,200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,6,2023,1
1105,2023-01-17,2023-01-16,16,2023-01-16,19,03701554,1440,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2023,1
1106,2023-01-17,2023-01-13,8,2023-01-13,13,04400727,2500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,5,2023,1
1107,2023-01-17,2022-12-17,16,2022-12-17,17,10100206,250,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2023,1
1108,2023-01-17,2023-01-16,18,2023-01-16,18,08401244,500,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2023,1
1109,2023-01-17,2022-01-12,0,2022-01-12,23,07100102,200,Nein,Fahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,0 days,23,2023,1
1110,2023-01-17,2023-01-15,15,2023-01-16,18,11400927,450,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,3,2023,1
1111,2023-01-17,2023-10-01,16,2023-11-01,7,07100102,230,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,9,2023,1
1112,2023-01-17,2022-08-06,7,2022-08-06,13,07100102,378,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2023,1
1113,2023-01-17,2023-01-14,15,2023-01-15,17,11501341,428,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,2,2023,1
1114,2023-01-17,2023-01-14,18,2023-01-16,7,09501838,649,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,11,2023,1
1115,2023-01-17,2023-01-16,18,2023-01-17,9,02200209,2370,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,9,2023,1
1116,2023-01-17,2023-01-16,16,2023-01-17,4,10200526,2767,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,1 days,12,2023,1
1117,2023-01-17,2023-01-15,16,2023-01-15,21,02500729,4000,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,5,2023,1
1118,2023-01-17,2023-01-15,21,2023-01-17,10,07100103,1200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,11,2023,1
1119,2023-01-17,2023-01-17,3,2023-01-17,3,03400723,250,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,0 days,0,2023,1
1120,2023-01-17,2023-12-01,17,2023-01-13,10,09501736,633,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,-322 days,7,2023,1
1121,2023-01-17,2022-12-26,20,2022-12-27,7,09300920,599,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,13,2023,1
1122,2023-01-17,2023-01-17,2,2023-01-17,8,08100419,3969,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2023,1
1123,2023-01-17,2023-01-17,19,2023-01-17,20,01100311,2612,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2023,1
1124,2023-01-17,2023-01-16,13,2023-01-16,13,04501150,450,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,0 days,0,2023,1
1125,2023-01-17,2023-01-16,22,2023-01-17,8,03500934,3000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,14,2023,1
1126,2023-01-17,2023-01-17,14,2023-01-17,16,05100101,1899,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2023,1
1127,2023-01-16,2023-01-14,0,2023-01-15,6,07501134,0,Nein,Mountainbike,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,1 days,6,2023,1
1128,2023-01-16,2023-01-16,18,2023-01-16,18,08100209,270,Nein,Mountainbike,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,0 days,0,2023,1
1129,2023-01-16,2023-01-15,20,2023-01-16,6,09200716,1554,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,14,2023,1
1130,2023-01-16,2023-01-15,20,2023-01-16,6,09200716,1300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,14,2023,1
1131,2023-01-16,2023-01-15,20,2023-01-15,23,02200213,1599,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2023,1
1132,2023-01-16,2023-01-16,7,2023-01-16,9,03601245,1009,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2023,1
1133,2023-01-16,2023-01-16,9,2023-01-16,13,10100206,500,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,4,2023,1
1134,2023-01-16,2022-11-30,16,2022-01-12,11,06300528,999,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,-322 days,5,2023,1
1135,2023-01-16,2023-01-16,7,2023-01-16,15,12400720,1130,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,8,2023,1
1136,2023-01-16,2023-01-16,7,2023-01-16,16,02200211,753,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,9,2023,1
1137,2023-01-16,2023-01-15,20,2023-01-16,8,07100204,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,12,2023,1
1138,2023-01-16,2022-12-17,13,2022-12-17,18,04400725,450,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,5,2023,1
1139,2023-01-16,2023-01-16,7,2023-01-16,15,09100101,650,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,8,2023,1
1140,2023-01-16,2023-01-14,15,2023-01-16,8,02200210,865,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,7,2023,1
1141,2023-01-16,2023-01-16,14,2023-01-16,17,01100206,5259,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2023,1
1142,2023-01-16,2023-01-16,7,2023-01-16,7,11401034,1100,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2023,1
1143,2023-01-16,2023-01-16,7,2023-01-16,13,02300419,582,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2023,1
1144,2023-01-16,2023-01-16,8,2023-01-16,22,10300733,1499,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,14,2023,1
1145,2023-01-16,2023-05-01,2,2023-05-01,6,08100102,498,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,4,2023,1
1146,2023-01-16,2023-01-13,16,2023-01-16,7,09100304,2198,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3 days,9,2023,1
1147,2023-01-16,2023-01-15,20,2023-01-16,9,09501736,1500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,11,2023,1
1148,2023-01-16,2023-01-16,9,2023-01-16,9,11501341,586,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2023,1
1149,2023-01-16,2023-01-13,16,2023-01-16,7,06100209,348,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3 days,9,2023,1
1150,2023-01-16,2023-01-15,19,2023-01-16,6,09200819,8898,Nein,diverse Fahrräder,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,1 days,13,2023,1
1151,2023-01-16,2023-01-15,20,2023-01-16,5,07200409,575,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,15,2023,1
1152,2023-01-16,2023-01-14,15,2023-01-15,14,05100102,400,Nein,Mountainbike,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,1 days,1,2023,1
1153,2023-01-16,2023-01-16,7,2023-01-16,10,03701556,1184,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2023,1
1154,2023-01-16,2022-01-11,16,2022-02-11,17,11300724,650,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,1,2023,1
1155,2023-01-16,2023-01-14,19,2023-01-16,13,03601141,1287,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,6,2023,1
1156,2023-01-16,2023-01-15,16,2023-01-16,13,02200211,1000,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,3,2023,1
1157,2023-01-16,2023-01-16,8,2023-01-16,15,09501736,680,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,7,2023,1
1158,2023-01-16,2023-01-15,10,2023-01-15,16,02200212,900,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2023,1
1159,2023-01-16,2022-12-31,7,2022-12-31,20,06400735,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,13,2023,1
1160,2023-01-16,2023-01-16,17,2023-01-16,17,08100105,250,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,0 days,0,2023,1
1161,2023-01-16,2023-01-16,11,2023-01-16,14,02300316,1590,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2023,1
1162,2023-01-16,2023-01-15,22,2023-01-16,8,02200209,1249,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,14,2023,1
1163,2023-01-16,2022-12-16,13,2022-12-16,13,07200412,700,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2023,1
1164,2023-01-16,2023-01-14,12,2023-01-16,10,10200420,700,Nein,Mountainbike,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,2 days,2,2023,1
1165,2023-01-16,2023-01-13,9,2023-01-13,13,01300731,160,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,4,2023,1
1166,2023-01-16,2023-01-16,9,2023-01-16,15,04200308,350,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2023,1
1167,2023-01-16,2023-01-16,15,2023-01-16,15,04300622,1800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2023,1
1168,2023-01-16,2023-01-16,14,2023-01-16,16,12601032,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2023,1
1169,2023-01-16,2023-01-16,5,2023-01-16,6,07200409,575,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2023,1
1170,2023-01-16,2023-01-14,9,2023-01-16,20,03400830,628,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,11,2023,1
1171,2023-01-16,2023-01-15,16,2023-01-16,8,10300734,399,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,8,2023,1
1172,2023-01-16,2023-06-01,20,2023-07-01,8,02200212,2800,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,30 days,12,2023,1
1173,2023-01-16,2023-01-15,18,2023-01-16,7,04200308,664,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,11,2023,1
1174,2023-01-16,2023-01-16,14,2023-01-16,15,03400828,200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2023,1
1175,2023-01-16,2023-01-15,20,2023-01-16,11,08100102,1350,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,9,2023,1
1176,2023-01-16,2023-01-13,17,2023-01-16,7,02300419,650,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3 days,10,2023,1
1177,2023-01-16,2023-01-13,18,2023-01-13,20,02200211,8,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2023,1
1178,2023-01-16,2023-01-14,2,2023-01-14,13,08100312,1314,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,11,2023,1
1179,2023-01-16,2023-01-13,18,2023-01-16,17,02200209,1500,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3 days,1,2023,1
1180,2023-01-16,2023-01-13,15,2023-01-16,12,02200211,1528,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3 days,3,2023,1
1181,2023-01-16,2023-01-15,15,2023-01-15,16,01300835,495,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2023,1
1182,2023-01-16,2023-01-14,15,2023-01-16,8,02200210,859,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,7,2023,1
1183,2023-01-16,2023-01-14,18,2023-01-15,22,03601243,907,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,4,2023,1
1184,2023-01-16,2023-01-13,13,2023-01-15,12,05100316,600,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,1,2023,1
1185,2023-01-16,2023-01-15,1,2023-01-16,7,12400721,1113,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,1 days,6,2023,1
1186,2023-01-16,2023-01-16,12,2023-01-16,17,09100101,550,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,5,2023,1
1187,2023-01-16,2023-01-14,12,2023-01-14,17,06100209,349,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,5,2023,1
1188,2023-01-16,2023-01-16,13,2023-01-16,14,11200514,1265,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2023,1
1189,2023-01-16,2023-01-16,19,2023-01-16,19,01400942,650,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2023,1
1190,2023-01-16,2023-01-13,18,2023-01-16,9,09100101,820,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,3 days,9,2023,1
1191,2023-01-16,2023-01-16,7,2023-01-16,17,06400839,484,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,0 days,10,2023,1
1192,2023-01-15,2023-10-01,19,2023-12-01,8,01200522,1039,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,61 days,11,2023,1
1193,2023-01-15,2023-09-01,18,2023-11-01,8,03601348,2698,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,61 days,10,2023,1
1194,2023-01-15,2023-07-01,13,2023-07-01,14,01401043,1700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2023,1
1195,2023-01-15,2023-01-14,9,2023-01-14,15,02200213,1499,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2023,1
1196,2023-01-15,2023-01-13,18,2023-01-15,9,08100418,300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,9,2023,1
1197,2023-01-15,2023-01-14,10,2023-01-14,19,02300418,549,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,9,2023,1
1198,2023-01-15,2023-01-14,11,2023-01-14,18,11300722,1577,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,7,2023,1
1199,2023-01-15,2023-01-13,19,2023-01-15,12,08100101,1680,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,2 days,7,2023,1
1200,2023-01-15,2023-01-13,18,2023-01-15,9,08100418,300,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,9,2023,1
1201,2023-01-15,2022-11-17,8,2022-11-17,18,03500934,760,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,10,2023,1
1202,2023-01-15,2023-01-14,17,2023-01-15,5,11400931,2965,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,12,2023,1
1203,2023-01-15,2023-01-14,20,2023-01-15,8,07501134,200,Nein,Mountainbike,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern,1 days,12,2023,1
1204,2023-01-15,2023-01-13,7,2023-01-13,14,06200420,150,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,7,2023,1
1205,2023-01-15,2023-01-13,13,2023-01-13,19,07300618,3500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2023,1
1206,2023-01-15,2023-01-14,21,2023-01-15,11,02400623,650,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,10,2023,1
1207,2023-01-15,2023-01-14,21,2023-01-14,23,03500932,3500,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2023,1
1208,2023-01-15,2023-01-13,10,2023-01-13,19,02200210,200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,9,2023,1
1209,2023-01-15,2023-01-14,15,2023-01-14,17,08100208,2359,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,2,2023,1
1210,2023-01-15,2023-01-13,18,2023-01-15,9,08100418,200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,9,2023,1
1211,2023-01-15,2023-10-01,17,2023-11-01,15,03701660,1185,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,31 days,2,2023,1
1212,2023-01-15,2023-01-14,15,2023-01-14,18,07100206,1300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,3,2023,1
1213,2023-01-15,2023-01-13,20,2023-01-14,7,04400830,240,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,13,2023,1
1214,2023-01-15,2023-01-13,15,2023-01-13,15,01300836,1599,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2023,1
1215,2023-01-15,2023-03-01,12,2023-05-01,9,07100204,400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,61 days,3,2023,1
1216,2023-01-15,2023-01-14,17,2023-01-14,23,04300413,1200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2023,1
1217,2023-01-15,2023-12-01,16,2023-01-15,12,10100206,999,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,-320 days,4,2023,1
1218,2023-01-15,2023-01-15,7,2023-01-15,18,11300722,650,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,11,2023,1
1219,2023-01-15,2023-01-13,22,2023-01-14,6,04501041,1365,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,16,2023,1
1220,2023-01-15,2023-01-13,20,2023-01-13,21,01400942,1300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2023,1
1221,2023-01-15,2023-01-13,19,2023-01-13,20,03100103,1000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2023,1
1222,2023-01-15,2022-07-12,16,2022-07-12,20,03400721,380,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,4,2023,1
1223,2023-01-15,2023-11-01,19,2023-01-13,8,08100312,600,Nein,Damenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern,-292 days,11,2023,1
1224,2023-01-15,2023-01-14,17,2023-01-15,11,02300418,989,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,6,2023,1
1225,2023-01-15,2023-01-15,19,2023-01-15,19,02400624,1704,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2023,1
1226,2023-01-15,2023-01-13,22,2023-01-15,20,04300623,300,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,2 days,2,2023,1
1227,2023-01-15,2023-01-13,18,2023-01-13,19,01100311,850,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,1,2023,1
1228,2023-01-15,2023-01-14,17,2023-01-14,23,01100102,630,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,6,2023,1
1229,2023-01-15,2023-01-15,2,2023-01-15,2,01300836,800,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,0 days,0,2023,1
1230,2023-01-15,2023-01-14,19,2023-01-15,0,07100102,899,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,19,2023,1
1231,2023-01-15,2023-01-14,15,2023-01-15,10,07100206,3100,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,1 days,5,2023,1
1232,2023-01-15,2023-12-01,15,2023-01-14,11,08100208,913,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern,-321 days,4,2023,1
