ANGELEGT_AM,LOR,bike_theft_count
2022-01-09,1300730,1
2022-01-09,1401044,1
2022-01-09,1401045,1
2022-01-09,1401048,1
2022-01-09,1401049,1
2022-01-09,2200207,1
2022-01-09,2200209,2
2022-01-09,2200212,1
2022-01-09,2200213,1
2022-01-09,2300314,1
2022-01-09,2400623,1
2022-01-09,2500833,1
2022-01-09,3100103,1
2022-01-09,3300514,1
2022-01-09,3300517,1
2022-01-09,3400724,1
2022-01-09,3601140,1
2022-01-09,3601244,1
2022-01-09,3701555,1
2022-01-09,3701658,1
2022-01-09,3701660,1
2022-01-09,4300416,1
2022-01-09,4501041,1
2022-01-09,4501042,1
2022-01-09,4501151,1
2022-01-09,5100211,1
2022-01-09,6400839,1
2022-01-09,7100102,1
2022-01-09,7200409,1
2022-01-09,7200412,1
2022-01-09,7601548,1
2022-01-09,8100314,1
2022-01-09,8300935,1
2022-01-09,9200613,2
2022-01-09,10200524,2
2022-01-09,11200515,1
2022-01-09,11300618,1
2022-01-09,11300721,1
2022-01-09,11401135,1
2022-01-09,11501339,1
2022-01-09,11501341,1
2022-01-09,12400720,1
2022-01-10,1100206,1
2022-01-10,1300732,1
2022-01-10,1300733,1
2022-01-10,1300835,1
2022-01-10,1400938,1
2022-01-10,1401043,1
2022-01-10,1401044,1
2022-01-10,2200213,1
2022-01-10,2400623,2
2022-01-10,2500728,1
2022-01-10,3100103,1
2022-01-10,3601140,1
2022-01-10,3601141,1
2022-01-10,3601348,1
2022-01-10,4300412,2
2022-01-10,4500939,1
2022-01-10,4501043,1
2022-01-10,4501045,2
2022-01-10,5100101,1
2022-01-10,5100316,1
2022-01-10,6200421,1
2022-01-10,6300630,1
2022-01-10,6300634,2
2022-01-10,6400842,1
2022-01-10,7100101,1
2022-01-10,7100103,1
2022-01-10,7200308,1
2022-01-10,7200413,1
2022-01-10,7300618,1
2022-01-10,7300619,1
2022-01-10,7400825,1
2022-01-10,8100311,1
2022-01-10,9100203,1
2022-01-10,9301025,1
2022-01-10,9401329,1
2022-01-10,10200524,1
2022-01-10,10400941,1
2022-01-10,11100307,1
2022-01-10,11200514,1
2022-01-10,11400927,1
2022-01-10,11400928,1
2022-01-10,11501341,1
2022-01-10,12400720,1
2022-01-11,1100207,1
2022-01-11,1100309,2
2022-01-11,1100312,3
2022-01-11,1100415,1
2022-01-11,1200520,1
2022-01-11,1200629,1
2022-01-11,1401043,1
2022-01-11,1401044,1
2022-01-11,2100103,1
2022-01-11,2100105,1
2022-01-11,2100106,1
2022-01-11,2200208,1
2022-01-11,2200210,2
2022-01-11,2200213,1
2022-01-11,2300315,1
2022-01-11,2400522,1
2022-01-11,2400623,1
2022-01-11,2400625,1
2022-01-11,2500729,1
2022-01-11,2500831,1
2022-01-11,3100103,2
2022-01-11,3200206,1
2022-01-11,3300514,4
2022-01-11,3400725,1
2022-01-11,3400829,1
2022-01-11,3400830,1
2022-01-11,3701658,1
2022-01-11,3701660,1
2022-01-11,4501043,1
2022-01-11,5100316,1
2022-01-11,5200630,1
2022-01-11,5200631,1
2022-01-11,6100102,1
2022-01-11,6300526,1
2022-01-11,7100101,2
2022-01-11,7100102,1
2022-01-11,7200307,1
2022-01-11,7200414,1
2022-01-11,7400720,1
2022-01-11,7400823,1
2022-01-11,7400927,1
2022-01-11,7501029,1
2022-01-11,7601238,1
2022-01-11,8100206,1
2022-01-11,8100415,1
2022-01-11,8100417,2
2022-01-11,8200726,1
2022-01-11,8401244,1
2022-01-11,9100304,1
2022-01-11,9200510,1
2022-01-11,9200511,1
2022-01-11,9200512,2
2022-01-11,9300923,1
2022-01-11,9501838,1
2022-01-11,10200423,1
2022-01-11,10200629,1
2022-01-11,10300731,1
2022-01-11,11300619,1
2022-01-11,11300620,1
2022-01-11,11300722,1
2022-01-11,11400929,2
2022-01-11,11401135,1
2022-01-11,12200515,1
2022-01-11,12500928,1
2022-01-12,1100104,1
2022-01-12,1100206,1
2022-01-12,1100308,1
2022-01-12,1100309,2
2022-01-12,1100313,1
2022-01-12,1100415,1
2022-01-12,1200520,1
2022-01-12,1200625,1
2022-01-12,1300732,1
2022-01-12,1300836,1
2022-01-12,1400942,2
2022-01-12,1401047,1
2022-01-12,2100101,1
2022-01-12,2200208,1
2022-01-12,2200212,1
2022-01-12,2300315,1
2022-01-12,2400521,1
2022-01-12,2400624,1
2022-01-12,3300516,1
2022-01-12,3701659,1
2022-01-12,4100101,1
2022-01-12,4300413,1
2022-01-12,4300415,1
2022-01-12,4300621,1
2022-01-12,4300624,1
2022-01-12,4400830,1
2022-01-12,4501042,1
2022-01-12,4501150,1
2022-01-12,4501152,1
2022-01-12,6100102,1
2022-01-12,6100209,1
2022-01-12,6200422,1
2022-01-12,6300526,1
2022-01-12,7100101,1
2022-01-12,7100204,1
2022-01-12,7100206,1
2022-01-12,7200307,2
2022-01-12,7200413,1
2022-01-12,7300516,1
2022-01-12,7300619,1
2022-01-12,7400720,1
2022-01-12,7400721,1
2022-01-12,8100102,1
2022-01-12,8100103,1
2022-01-12,8100207,1
2022-01-12,8100208,1
2022-01-12,8100209,1
2022-01-12,8100312,1
2022-01-12,9100101,1
2022-01-12,9100202,1
2022-01-12,9100409,1
2022-01-12,9200613,1
2022-01-12,9401329,1
2022-01-12,9502043,1
2022-01-12,11501339,1
2022-01-12,12100103,1
2022-01-12,12200308,1
2022-01-12,12400617,1
2022-01-12,12601134,1
2022-01-13,1200518,1
2022-01-13,1200625,1
2022-01-13,1400940,1
2022-01-13,1401049,1
2022-01-13,2100101,1
2022-01-13,2400520,1
2022-01-13,2400521,1
2022-01-13,2400624,1
2022-01-13,2500832,1
2022-01-13,3400828,1
2022-01-13,3400829,2
2022-01-13,3601244,1
2022-01-13,3701556,1
2022-01-13,4300414,1
2022-01-13,4300624,1
2022-01-13,4500939,1
2022-01-13,4501043,1
2022-01-13,4501147,1
2022-01-13,4501151,1
2022-01-13,5100312,1
2022-01-13,6100102,1
2022-01-13,6300633,1
2022-01-13,7200308,1
2022-01-13,7200412,1
2022-01-13,7200413,1
2022-01-13,7400824,1
2022-01-13,7400826,1
2022-01-13,8100206,1
2022-01-13,8100312,1
2022-01-13,8100314,1
2022-01-13,8100417,1
2022-01-13,8200726,1
2022-01-13,9501940,1
2022-01-13,10100207,1
2022-01-13,11300619,1
2022-01-13,12400720,1
2022-01-14,1100206,2
2022-01-14,1100207,1
2022-01-14,1200628,1
2022-01-14,1400941,1
2022-01-14,1401048,1
2022-01-14,2400624,1
2022-01-14,2500835,1
2022-01-14,3400723,1
2022-01-14,3400826,1
2022-01-14,3400830,1
2022-01-14,3500935,2
2022-01-14,3601450,1
2022-01-14,3701554,1
2022-01-14,3701659,1
2022-01-14,4300621,1
2022-01-14,4501151,1
2022-01-14,5100211,1
2022-01-14,5200629,1
2022-01-14,6100102,1
2022-01-14,6300634,2
2022-01-14,6400737,1
2022-01-14,7200307,1
2022-01-14,7200308,2
2022-01-14,8100418,1
2022-01-14,9100304,1
2022-01-14,9300923,1
2022-01-14,10300734,1
2022-01-14,11400928,1
2022-01-14,11400929,2
2022-01-15,1200624,1
2022-01-15,1300733,1
2022-01-15,1401044,1
2022-01-15,2200213,1
2022-01-15,2300315,1
2022-01-15,2400521,1
2022-01-15,2400522,1
2022-01-15,2500728,1
2022-01-15,2500832,1
2022-01-15,2500833,1
2022-01-15,3300412,1
2022-01-15,3601243,2
2022-01-15,3601348,1
2022-01-15,3701659,2
2022-01-15,4200309,1
2022-01-15,4200310,1
2022-01-15,4300623,1
2022-01-15,4400727,1
2022-01-15,4500939,1
2022-01-15,4501045,1
2022-01-15,4501151,1
2022-01-15,5100315,1
2022-01-15,5200418,1
2022-01-15,6200312,1
2022-01-15,6300526,1
2022-01-15,6400843,1
2022-01-15,7100206,1
2022-01-15,7200409,1
2022-01-15,8100206,2
2022-01-15,8100416,1
2022-01-15,8100418,1
2022-01-15,8200623,1
2022-01-15,10100206,1
2022-01-15,11400928,1
2022-01-15,11401137,1
2022-01-15,12400616,1
2022-01-15,12400723,1
2022-01-16,1100206,1
2022-01-16,1100207,1
2022-01-16,1200624,1
2022-01-16,1300836,1
2022-01-16,1400939,1
2022-01-16,1400942,1
2022-01-16,1401048,1
2022-01-16,2200211,1
2022-01-16,2200212,1
2022-01-16,2300315,1
2022-01-16,2500835,1
2022-01-16,3400721,1
2022-01-16,3500933,1
2022-01-16,3601450,1
2022-01-16,4500939,1
2022-01-16,6300526,1
2022-01-16,8100103,1
2022-01-16,8100313,1
2022-01-16,9100101,1
2022-01-16,9100408,2
2022-01-16,9200819,1
2022-01-16,9501939,1
2022-01-16,11200410,1
2022-01-16,11300826,1
2022-01-16,11401135,1
2022-01-16,11501238,1
2022-01-17,1100310,1
2022-01-17,1100313,2
2022-01-17,1300732,1
2022-01-17,1401045,1
2022-01-17,1401048,1
2022-01-17,1401049,1
2022-01-17,2200210,1
2022-01-17,2200213,2
2022-01-17,2500834,1
2022-01-17,2500835,1
2022-01-17,2500836,1
2022-01-17,3400721,1
2022-01-17,3400722,1
2022-01-17,3500934,1
2022-01-17,3500935,1
2022-01-17,3500936,2
2022-01-17,3601139,1
2022-01-17,3601141,1
2022-01-17,3601348,1
2022-01-17,4400728,1
2022-01-17,4500939,1
2022-01-17,4501152,1
2022-01-17,5300839,1
2022-01-17,5400945,1
2022-01-17,6100103,4
2022-01-17,6200312,1
2022-01-17,6300528,1
2022-01-17,6300632,1
2022-01-17,7100206,1
2022-01-17,7400825,1
2022-01-17,7501030,1
2022-01-17,8100207,1
2022-01-17,8100310,1
2022-01-17,8100415,1
2022-01-17,8200623,1
2022-01-17,8401243,1
2022-01-17,8401244,1
2022-01-17,9301126,1
2022-01-17,12100101,1
2022-01-17,12500824,1
2022-01-17,12500825,1
2022-01-18,1100101,1
2022-01-18,1200520,1
2022-01-18,1200625,1
2022-01-18,1300836,1
2022-01-18,1400938,1
2022-01-18,1400940,1
2022-01-18,2100104,1
2022-01-18,2200213,1
2022-01-18,2400625,1
2022-01-18,2500729,1
2022-01-18,3400721,1
2022-01-18,3500932,1
2022-01-18,3500936,2
2022-01-18,3601142,1
2022-01-18,3601244,1
2022-01-18,3601245,1
2022-01-18,3601347,1
2022-01-18,3701555,1
2022-01-18,4300413,1
2022-01-18,4300416,1
2022-01-18,4300619,1
2022-01-18,5100101,1
2022-01-18,5100316,1
2022-01-18,6400735,1
2022-01-18,6400737,1
2022-01-18,6400838,1
2022-01-18,6400840,1
2022-01-18,7100102,1
2022-01-18,7100103,1
2022-01-18,7200307,1
2022-01-18,7200411,1
2022-01-18,7300517,2
2022-01-18,7300619,1
2022-01-18,7400928,1
2022-01-18,8100101,1
2022-01-18,8100416,1
2022-01-18,8100417,2
2022-01-18,8401139,1
2022-01-18,9100101,1
2022-01-18,9100407,1
2022-01-18,9200512,1
2022-01-18,10200418,1
2022-01-18,11401135,1
2022-01-18,11501339,1
2022-01-19,1100205,1
2022-01-19,1100206,1
2022-01-19,1100207,1
2022-01-19,1100414,1
2022-01-19,1300730,1
2022-01-19,2200213,1
2022-01-19,2300314,1
2022-01-19,2300418,1
2022-01-19,2300419,2
2022-01-19,2400521,1
2022-01-19,2400624,1
2022-01-19,3400826,1
2022-01-19,3501037,1
2022-01-19,3701658,1
2022-01-19,4200311,1
2022-01-19,4300621,1
2022-01-19,4300622,1
2022-01-19,4500939,1
2022-01-19,5100313,1
2022-01-19,6100210,1
2022-01-19,6400839,1
2022-01-19,6400841,1
2022-01-19,7100103,1
2022-01-19,7100204,1
2022-01-19,8100209,1
2022-01-19,8100312,1
2022-01-19,9100101,1
2022-01-19,9100203,1
2022-01-19,9300921,1
2022-01-19,9501939,1
2022-01-19,10300731,1
2022-01-19,11200514,1
2022-01-19,12200413,1
2022-01-19,12400721,1
2022-01-20,1100309,1
2022-01-20,1100310,1
2022-01-20,1100311,1
2022-01-20,1100312,2
2022-01-20,1100415,1
2022-01-20,1200518,1
2022-01-20,1300730,1
2022-01-20,1300834,1
2022-01-20,1400940,1
2022-01-20,2100102,1
2022-01-20,2300417,1
2022-01-20,2300418,1
2022-01-20,2400624,1
2022-01-20,3400830,1
2022-01-20,3500934,1
2022-01-20,3701658,1
2022-01-20,3701660,1
2022-01-20,4300414,1
2022-01-20,4300621,1
2022-01-20,4501042,1
2022-01-20,4501150,1
2022-01-20,5100208,1
2022-01-20,5200632,1
2022-01-20,6100206,1
2022-01-20,6200312,1
2022-01-20,6400735,1
2022-01-20,6400737,1
2022-01-20,7100205,1
2022-01-20,7300516,1
2022-01-20,7300517,2
2022-01-20,7300619,2
2022-01-20,8100104,1
2022-01-20,8100206,2
2022-01-20,8100209,1
2022-01-20,8100312,1
2022-01-20,9200716,1
2022-01-20,9401431,1
2022-01-20,10200629,1
2022-01-20,11200513,1
2022-01-20,11300722,1
2022-01-21,1300730,1
2022-01-21,1300731,1
2022-01-21,1300836,1
2022-01-21,1400942,1
2022-01-21,1401048,1
2022-01-21,2200210,1
2022-01-21,2200213,1
2022-01-21,2400624,1
2022-01-21,3100101,1
2022-01-21,3400725,1
2022-01-21,3500932,1
2022-01-21,3601141,1
2022-01-21,3601449,1
2022-01-21,3601453,1
2022-01-21,3701555,2
2022-01-21,4300416,1
2022-01-21,4400832,1
2022-01-21,4501153,1
2022-01-21,5200525,1
2022-01-21,5200527,1
2022-01-21,6300632,1
2022-01-21,6300634,1
2022-01-21,7300517,1
2022-01-21,7300619,1
2022-01-21,9401431,1
2022-01-21,10300733,2
2022-01-21,10400939,1
2022-01-21,11300721,1
2022-01-21,12500930,1
2022-01-22,1100311,1
2022-01-22,1100415,1
2022-01-22,2200211,1
2022-01-22,2300314,1
2022-01-22,2300316,1
2022-01-22,2300419,1
2022-01-22,2400624,1
2022-01-22,2500834,1
2022-01-22,3300412,1
2022-01-22,3400828,1
2022-01-22,3601142,1
2022-01-22,3601245,1
2022-01-22,3701555,1
2022-01-22,3701556,1
2022-01-22,4300412,1
2022-01-22,4300622,1
2022-01-22,4501042,1
2022-01-22,5300736,1
2022-01-22,6200421,2
2022-01-22,6200422,1
2022-01-22,6400737,2
2022-01-22,7200411,2
2022-01-22,7400720,1
2022-01-22,7601546,1
2022-01-22,8100314,1
2022-01-22,8100417,1
2022-01-22,9200715,1
2022-01-22,9200818,1
2022-01-22,9401329,1
2022-01-22,11300826,1
2022-01-22,11401137,1
2022-01-23,1100206,2
2022-01-23,1100207,1
2022-01-23,1100311,1
2022-01-23,1200519,1
2022-01-23,2200210,1
2022-01-23,2300315,1
2022-01-23,2300419,1
2022-01-23,2400522,1
2022-01-23,2500729,1
2022-01-23,3100101,1
2022-01-23,3100103,1
2022-01-23,3200207,1
2022-01-23,3400826,1
2022-01-23,3601142,1
2022-01-23,3701659,1
2022-01-23,3701660,2
2022-01-23,4200207,1
2022-01-23,4300412,1
2022-01-23,4300416,2
2022-01-23,4300517,1
2022-01-23,4300621,1
2022-01-23,6200422,2
2022-01-23,6400737,1
2022-01-23,7200307,1
2022-01-23,7200308,1
2022-01-23,7200411,1
2022-01-23,8100101,2
2022-01-23,8100418,1
2022-01-23,9301126,1
2022-01-23,9501737,2
2022-01-23,10200417,1
2022-01-23,12601235,1
2022-01-24,1100102,1
2022-01-24,1100205,1
2022-01-24,1100206,1
2022-01-24,1100207,1
2022-01-24,1100308,2
2022-01-24,1100310,1
2022-01-24,1100416,1
2022-01-24,1300836,1
2022-01-24,1401047,1
2022-01-24,2100101,1
2022-01-24,2200208,1
2022-01-24,2200210,2
2022-01-24,2200211,1
2022-01-24,2200212,1
2022-01-24,2300315,1
2022-01-24,2500727,1
2022-01-24,2500729,1
2022-01-24,2500834,1
2022-01-24,3400830,1
2022-01-24,3500935,1
2022-01-24,3601141,1
2022-01-24,3601243,1
2022-01-24,3601346,1
2022-01-24,4300412,2
2022-01-24,4300517,1
2022-01-24,4501150,1
2022-01-24,4501151,1
2022-01-24,5300736,1
2022-01-24,6200313,1
2022-01-24,6200422,1
2022-01-24,6300524,1
2022-01-24,6300526,1
2022-01-24,6300527,1
2022-01-24,6400737,1
2022-01-24,6400838,2
2022-01-24,7200411,1
2022-01-24,8100208,1
2022-01-24,9100408,1
2022-01-24,9200716,1
2022-01-24,9501736,1
2022-01-24,9502043,1
2022-01-24,10200417,1
2022-01-24,11200512,1
2022-01-24,11300826,1
2022-01-24,11401034,1
2022-01-24,11401137,1
2022-01-24,12400720,1
2022-01-24,12400721,3
2022-01-25,1100206,1
2022-01-25,1100207,1
2022-01-25,1100310,2
2022-01-25,1100313,1
2022-01-25,1300730,1
2022-01-25,1300835,2
2022-01-25,1401044,1
2022-01-25,2200211,1
2022-01-25,2200212,1
2022-01-25,2500726,1
2022-01-25,2500832,1
2022-01-25,3200310,1
2022-01-25,3300514,1
2022-01-25,3500936,1
2022-01-25,3501037,1
2022-01-25,3601142,1
2022-01-25,3601245,1
2022-01-25,3601347,1
2022-01-25,4300413,1
2022-01-25,4300619,1
2022-01-25,4300623,1
2022-01-25,5100313,1
2022-01-25,6300633,1
2022-01-25,6300634,1
2022-01-25,7100102,1
2022-01-25,7100206,1
2022-01-25,7200409,2
2022-01-25,7300516,1
2022-01-25,7300619,1
2022-01-25,8100310,1
2022-01-25,8100314,1
2022-01-25,9401329,1
2022-01-25,10300733,1
2022-01-25,11401034,1
2022-01-25,11501238,1
2022-01-26,1100308,1
2022-01-26,1100310,1
2022-01-26,1100313,1
2022-01-26,2100105,1
2022-01-26,2200213,1
2022-01-26,2400522,1
2022-01-26,2500726,1
2022-01-26,2500728,1
2022-01-26,2500832,2
2022-01-26,2500834,2
2022-01-26,3300412,1
2022-01-26,3300514,1
2022-01-26,3400723,1
2022-01-26,3500934,1
2022-01-26,3601142,1
2022-01-26,3601452,1
2022-01-26,3701555,1
2022-01-26,3701658,1
2022-01-26,3701660,1
2022-01-26,4500938,1
2022-01-26,4500939,1
2022-01-26,4501151,1
2022-01-26,5200631,1
2022-01-26,5300840,1
2022-01-26,6200316,1
2022-01-26,6400737,1
2022-01-26,7100206,1
2022-01-26,7200307,1
2022-01-26,7200409,2
2022-01-26,7300619,1
2022-01-26,7400824,1
2022-01-26,7400927,1
2022-01-26,7501133,1
2022-01-26,8100101,1
2022-01-26,8100102,1
2022-01-26,8100208,1
2022-01-26,8100314,1
2022-01-26,8100416,1
2022-01-26,9100101,1
2022-01-26,9200511,1
2022-01-26,9502043,1
2022-01-26,10100210,1
2022-01-26,10200418,1
2022-01-26,11100307,1
2022-01-26,11400929,2
2022-01-26,11400930,1
2022-01-26,12200308,1
2022-01-27,1100308,1
2022-01-27,1100310,2
2022-01-27,1100416,1
2022-01-27,1200519,1
2022-01-27,1200521,1
2022-01-27,1401047,1
2022-01-27,2200213,1
2022-01-27,2300418,1
2022-01-27,2400522,2
2022-01-27,2500728,1
2022-01-27,2500729,1
2022-01-27,2500831,1
2022-01-27,3400723,1
2022-01-27,3400829,1
2022-01-27,3500936,1
2022-01-27,3601244,1
2022-01-27,3601245,1
2022-01-27,3601451,1
2022-01-27,3701658,1
2022-01-27,4300416,1
2022-01-27,4300517,1
2022-01-27,4300621,1
2022-01-27,5200527,1
2022-01-27,6100103,2
2022-01-27,6100209,1
2022-01-27,6300633,1
2022-01-27,7200413,1
2022-01-27,7601237,1
2022-01-27,7601238,1
2022-01-27,8100101,1
2022-01-27,8100311,1
2022-01-27,8200623,1
2022-01-27,9200614,1
2022-01-27,9401635,1
2022-01-27,10200418,1
2022-01-27,10300732,1
2022-01-27,10400939,1
2022-01-27,11200410,1
2022-01-27,11300616,1
2022-01-27,11300724,1
2022-01-27,11400929,1
2022-01-28,1100104,1
2022-01-28,1100312,1
2022-01-28,1100313,2
2022-01-28,1100414,1
2022-01-28,1100415,1
2022-01-28,1401043,1
2022-01-28,2300314,1
2022-01-28,2300417,1
2022-01-28,2500729,1
2022-01-28,2500834,1
2022-01-28,3300514,1
2022-01-28,3500934,1
2022-01-28,3601243,1
2022-01-28,3601245,1
2022-01-28,3701660,2
2022-01-28,4300414,2
2022-01-28,4300416,1
2022-01-28,4300621,1
2022-01-28,4300623,2
2022-01-28,5100316,1
2022-01-28,5200423,1
2022-01-28,5200528,1
2022-01-28,5200629,1
2022-01-28,6100209,1
2022-01-28,6300630,1
2022-01-28,7100103,1
2022-01-28,7200410,1
2022-01-28,7300618,1
2022-01-28,8100208,1
2022-01-28,8100418,1
2022-01-28,9100101,1
2022-01-28,9100304,1
2022-01-28,9502043,1
2022-01-28,10200418,1
2022-01-28,11400929,2
2022-01-28,11401137,1
2022-01-29,1100309,1
2022-01-29,1100310,1
2022-01-29,1200518,1
2022-01-29,1200520,1
2022-01-29,1300834,1
2022-01-29,1400942,1
2022-01-29,1401046,1
2022-01-29,2200209,1
2022-01-29,2200213,1
2022-01-29,2500833,1
2022-01-29,3400725,1
2022-01-29,3400830,1
2022-01-29,3500935,1
2022-01-29,3601140,1
2022-01-29,3601244,1
2022-01-29,4200309,1
2022-01-29,4300416,1
2022-01-29,4400833,1
2022-01-29,5200527,1
2022-01-29,6200421,1
2022-01-29,6300526,1
2022-01-29,6400840,1
2022-01-29,7400720,1
2022-01-29,8100314,1
2022-01-29,9100101,1
2022-01-29,9200715,1
2022-01-29,9200819,1
2022-01-29,9301126,1
2022-01-29,9501838,1
2022-01-29,10100312,1
2022-01-29,10300731,1
2022-01-29,11300724,2
2022-01-29,11501341,2
2022-01-30,1100206,1
2022-01-30,1300730,1
2022-01-30,2200210,1
2022-01-30,2500830,1
2022-01-30,3400721,1
2022-01-30,3500936,2
2022-01-30,3601142,1
2022-01-30,4300415,1
2022-01-30,4300621,2
2022-01-30,4400834,1
2022-01-30,4501043,3
2022-01-30,5200527,1
2022-01-30,6100102,1
2022-01-30,6100205,1
2022-01-30,7100204,1
2022-01-30,7200409,1
2022-01-30,7300515,2
2022-01-30,7300619,1
2022-01-30,8100206,2
2022-01-30,8100209,1
2022-01-30,8100312,1
2022-01-30,8100416,1
2022-01-30,8100417,1
2022-01-30,9100101,1
2022-01-30,9200613,1
2022-01-30,9200717,3
2022-01-30,9301126,1
2022-01-30,10100315,1
2022-01-31,1100102,1
2022-01-31,1100206,1
2022-01-31,1100310,1
2022-01-31,1100311,1
2022-01-31,1200519,1
2022-01-31,1300732,1
2022-01-31,1401049,1
2022-01-31,2100102,1
2022-01-31,2100105,1
2022-01-31,2200208,1
2022-01-31,2200209,1
2022-01-31,2300315,1
2022-01-31,2500726,1
2022-01-31,2500831,1
2022-01-31,2500834,1
2022-01-31,3400721,1
2022-01-31,3601449,1
2022-01-31,3701660,1
2022-01-31,4300412,2
2022-01-31,4300414,1
2022-01-31,4300621,1
2022-01-31,4300624,1
2022-01-31,4501042,1
2022-01-31,4501043,1
2022-01-31,4501149,1
2022-01-31,4501152,1
2022-01-31,4501153,1
2022-01-31,5200526,1
2022-01-31,5300735,1
2022-01-31,7100206,1
2022-01-31,7200410,1
2022-01-31,7200412,1
2022-01-31,7300619,1
2022-01-31,8100209,1
2022-01-31,8100310,1
2022-01-31,8100312,1
2022-01-31,8100418,1
2022-01-31,8200725,1
2022-01-31,8200833,1
2022-01-31,9200715,1
2022-01-31,10300731,1
2022-01-31,11100203,1
2022-01-31,11200512,1
2022-01-31,11400929,1
2022-02-01,1100206,2
2022-02-01,4501042,1
2022-02-01,7200308,2
2022-02-01,7200413,1
2022-02-01,9501940,1
2022-02-02,1100103,1
2022-02-02,1100207,1
2022-02-02,1100310,1
2022-02-02,1401047,2
2022-02-02,2100104,1
2022-02-02,2100106,1
2022-02-02,2200211,1
2022-02-02,2300315,2
2022-02-02,2400522,1
2022-02-02,3400722,1
2022-02-02,3400827,1
2022-02-02,3601142,1
2022-02-02,3701657,1
2022-02-02,3701659,1
2022-02-02,4300621,1
2022-02-02,4400725,1
2022-02-02,4500936,1
2022-02-02,5100208,1
2022-02-02,6200422,1
2022-02-02,6300526,1
2022-02-02,7100205,1
2022-02-02,7200409,1
2022-02-02,7200413,1
2022-02-02,7300618,1
2022-02-02,8100104,1
2022-02-02,8100206,1
2022-02-02,8100207,1
2022-02-02,8100314,1
2022-02-02,9100304,1
2022-02-02,11100309,1
2022-02-02,11200512,1
2022-02-02,11400929,1
2022-02-02,12400721,1
2022-02-03,1100102,1
2022-02-03,1100205,1
2022-02-03,1100206,1
2022-02-03,1100309,1
2022-02-03,1100311,2
2022-02-03,1100414,1
2022-02-03,2200208,1
2022-02-03,2300419,2
2022-02-03,2400522,1
2022-02-03,2400624,1
2022-02-03,2500727,1
2022-02-03,2500831,1
2022-02-03,3400721,1
2022-02-03,3400724,1
2022-02-03,3601141,1
2022-02-03,3601243,1
2022-02-03,3701554,1
2022-02-03,3701658,1
2022-02-03,3701659,1
2022-02-03,4300413,1
2022-02-03,4300518,1
2022-02-03,4300623,1
2022-02-03,4501147,1
2022-02-03,5200631,1
2022-02-03,7200308,1
2022-02-03,7200414,2
2022-02-03,7400823,1
2022-02-03,7601238,1
2022-02-03,8100208,2
2022-02-03,8100209,1
2022-02-03,8100314,1
2022-02-03,8200624,1
2022-02-03,8401244,1
2022-02-03,9100304,1
2022-02-03,9301126,1
2022-02-04,1100206,1
2022-02-04,1100309,2
2022-02-04,1100310,1
2022-02-04,1100416,1
2022-02-04,1200629,1
2022-02-04,2100103,1
2022-02-04,2100104,2
2022-02-04,2100105,1
2022-02-04,2200213,1
2022-02-04,2300316,1
2022-02-04,2400623,1
2022-02-04,2400624,1
2022-02-04,2500729,1
2022-02-04,2500832,1
2022-02-04,2500834,1
2022-02-04,3300412,3
2022-02-04,3601142,1
2022-02-04,3601348,1
2022-02-04,3701659,2
2022-02-04,3701660,1
2022-02-04,4200310,1
2022-02-04,4300517,1
2022-02-04,6100102,1
2022-02-04,6300528,1
2022-02-04,6400735,1
2022-02-04,6400838,1
2022-02-04,7100102,2
2022-02-04,7100204,1
2022-02-04,7100205,1
2022-02-04,7100206,1
2022-02-04,7200308,1
2022-02-04,7200410,1
2022-02-04,7300516,1
2022-02-04,7300618,1
2022-02-04,7400721,1
2022-02-04,8100310,2
2022-02-04,8100416,1
2022-02-04,8100417,1
2022-02-04,10100103,1
2022-02-04,10300731,1
2022-02-04,10300734,1
2022-02-04,11300722,1
2022-02-04,11400927,1
2022-02-04,11400929,1
2022-02-05,1100103,1
2022-02-05,1100205,1
2022-02-05,1100207,1
2022-02-05,1100312,1
2022-02-05,1100414,1
2022-02-05,1200625,1
2022-02-05,1300733,1
2022-02-05,1300834,1
2022-02-05,2200209,1
2022-02-05,2300316,1
2022-02-05,2300419,2
2022-02-05,2400521,1
2022-02-05,2500728,1
2022-02-05,2500834,1
2022-02-05,2500835,1
2022-02-05,3100101,1
2022-02-05,3300516,1
2022-02-05,3400723,1
2022-02-05,3400828,1
2022-02-05,3601142,1
2022-02-05,3601346,1
2022-02-05,3601348,1
2022-02-05,3601450,1
2022-02-05,3601452,1
2022-02-05,3701554,1
2022-02-05,3701659,1
2022-02-05,4300414,1
2022-02-05,4300416,1
2022-02-05,4300621,1
2022-02-05,4300624,1
2022-02-05,4500936,1
2022-02-05,4501153,1
2022-02-05,5100316,1
2022-02-05,5200421,1
2022-02-05,5200422,1
2022-02-05,5200423,1
2022-02-05,5200629,1
2022-02-05,6100206,1
2022-02-05,6200420,1
2022-02-05,6200421,1
2022-02-05,7100204,1
2022-02-05,7200308,1
2022-02-05,7200410,1
2022-02-05,7300515,1
2022-02-05,7300516,1
2022-02-05,7501133,1
2022-02-05,7501134,1
2022-02-05,7601546,1
2022-02-05,8100102,1
2022-02-05,8100206,1
2022-02-05,8100208,1
2022-02-05,8100311,1
2022-02-05,8100314,1
2022-02-05,8200727,1
2022-02-05,9100101,1
2022-02-05,9100202,1
2022-02-05,9100304,1
2022-02-05,9300920,1
2022-02-05,9401432,1
